alpha,beta_logM,residual_sd
0.2794610701793418,-0.1836036272941038,0.2842609740644157
0.17495826873009274,-0.1631078328738353,0.29033960735749154
0.3793936755052711,-0.1935532034143787,0.28055426849378834
0.1609779872254088,-0.16215556798540354,0.3200814913751324
0.20486074257087347,-0.16568227493499604,0.28347918185014487
0.28890162689385657,-0.1758583194809256,0.29489547987392417
0.2890558383722443,-0.1922851798272804,0.318384445153231
0.2133901504984378,-0.15693266897858804,0.2948237499504946
0.26387028677249286,-0.16658382875057084,0.3242101374584459
0.24764196471218308,-0.16253505008760397,0.31266758906925674
0.20379924354924933,-0.16798208666807254,0.27901381056215224
0.2656972534069952,-0.1669270894272507,0.28435234207324084
0.29801057333607456,-0.17601698783258973,0.30017916823731466
0.1625518187545033,-0.15527436103908776,0.30427433454084646
0.12707886426961834,-0.14566335315085593,0.3170626628345454
0.12276099020821035,-0.13464659704203827,0.28768375014879977
0.20460960102638515,-0.16420676498753883,0.2824846700128093
0.14818221873479695,-0.14829022352427165,0.3295181768861426
0.12280772875079805,-0.1343284142700166,0.28783425197418383
0.28097984416930094,-0.17878033868853715,0.31341827179600207
0.28743180239433336,-0.1823321251199964,0.2739682869264285
0.1283888865105905,-0.14029726572332235,0.29876205327406313
0.25858372233591254,-0.1651206279105501,0.3033986451488354
0.20838358515081545,-0.15847176345585887,0.2919289122774767
0.3099821152682691,-0.18096149623429714,0.2907513993067795
0.19320956331400688,-0.15073076726609028,0.26177110212465055
0.22075894178291652,-0.1489162982634332,0.281881942577423
0.20559000676940656,-0.16509255650801508,0.29126350766735526
0.2722978820741962,-0.1775137902810534,0.307386267392092
0.27521504482487436,-0.16903159799872977,0.2921050872362542
0.31316599113459836,-0.1879547289717438,0.2837551363706602
0.26519076859551405,-0.16913796762812244,0.31570689147305553
0.23086157078389058,-0.1539193574391778,0.29571240094707085
0.10825358521792065,-0.1381535562195274,0.27934904551424217
0.19588652956521488,-0.14665806904421175,0.3059822278178155
0.21931791602559475,-0.16183027440957454,0.30588426956644316
0.20117064675405869,-0.15220340555352896,0.2709015825283705
0.2320719718575581,-0.1666593206979095,0.3242230608353308
0.24854065203083167,-0.16694936647348238,0.30078452085422003
0.20410578149603895,-0.16407354842238636,0.3068391485445024
0.1710567377503141,-0.14669294821829937,0.2745429753921023
0.24512040007295502,-0.17245015161893976,0.28047540534154647
0.30726112676516354,-0.18241909189127076,0.30032653834069256
0.17809548942993653,-0.15002226256204976,0.2931287764536551
0.32566378008808927,-0.19247407948115874,0.29542735944846765
0.2543019336757785,-0.16189379160342168,0.2881979656732524
0.2293611108603384,-0.16160526544533846,0.30785155181614865
0.2352426687372793,-0.1742102787027579,0.27679579305388013
0.33161027735949167,-0.18660920612086515,0.28497211258226773
0.2846573926095577,-0.18409701138590545,0.2822004888495044
0.20395823514883923,-0.1652259852663794,0.2800043165152294
0.1912846592755022,-0.15555653267056627,0.3058705570964467
0.28452093924057037,-0.18056036728486852,0.28540770076637856
0.23715716093013184,-0.17637846693508294,0.30510508969396555
0.26286705570460023,-0.1722687951721535,0.2773659929483848
0.23778635126165806,-0.1727038829368577,0.2640527921259744
0.2526759895616637,-0.17876090342431353,0.2880226099745783
